doc_id,UMAP1,UMAP2
1,4.240160251525625,-2.490540720550813
2,1.038672710326894,-6.019644238083162
3,1.9432480582272846,-4.425609566299714
4,2.4583988436734514,-2.2599055543826
5,2.1946690329587297,4.492988131911956
6,0.2686183103597004,-4.614047028152742
7,2.8673067339932756,1.9993675574376206
8,0.7016785391843159,-1.1607560888216872
9,3.2976536997830705,0.1804630383565049
10,1.3276138552701313,6.060266993911467
11,0.1277573355710346,-4.165096260635652
12,1.2193717011487324,-0.3573784604952712
13,1.4681673296964008,6.377395652206145
14,0.7466979869878132,6.940286181838713
15,1.9625704535519917,-4.51004884394864
16,2.6426530131375627,-5.501204468338289
17,2.146325612930043,-3.503956772415437
18,3.220137859252675,-6.059893108932771
19,0.7740152725255329,6.882798217208586
20,2.149226690200551,-0.5209749713824172
21,2.8986714133298235,-2.6698302999422925
22,-1.7603436461413067,-3.6666521802828687
23,1.0728062638318379,-5.999660946457185
24,3.7098434218442278,0.0977339967801194
25,2.812518859771474,-0.6320222392962356
26,2.6729066618954973,-3.621829964248933
27,2.9926402815854387,4.751682303817473
28,3.5416231402432756,5.034894965560637
29,2.1192033537900286,-3.8975662961886304
30,-0.6052323332750957,-5.532427288620271
31,1.2123565920865376,-3.547860123245515
32,2.428809429076894,-2.332182623474397
33,1.0368418940579731,-6.018695332138337
34,1.3358240374600727,-0.3368546739504714
35,0.705880368617757,7.002806685836516
36,-2.046911691757457,-2.4173462167666333
37,-1.525896882148997,-3.283638931839265
38,-1.579833959671275,-3.7349266782687085
39,-0.27433334800841025,6.368429683120452
40,2.349933887389882,-3.0345148816988843
41,1.2113176831281025,4.660531304748259
42,0.25876223531125375,-5.736999966232576
43,2.8303797492062883,-4.072410084335603
44,2.9597437628781633,-5.86283204707364
45,2.8063774355923967,-3.8791103139803784
46,2.5821693190610246,-3.8206791654513257
47,3.5633540400540666,6.803387187392913
48,3.457496667770131,0.38675209131976174
49,3.118070627120717,-4.879285790054597
50,0.8829657086407978,3.341537736327849
51,3.6495681056058245,6.613729976089202
52,-2.184344982239024,0.9758156090690713
53,3.7847612151181536,-3.0867123380587476
54,-0.2603496960127514,-4.716983296005525
55,0.3538529225861866,-5.633269764511384
56,3.423504138854726,5.007285855682097
57,-5.1526553383791605,-2.0027117505953687
58,-2.7814528695070906,7.156316302688323
59,-1.797517394157664,-4.525656200973787
60,2.114286685851796,-4.067584969131746
61,3.2609246024167375,6.705233596236907
62,-1.5609243861162823,3.7937031015469653
63,3.5707102068936662,6.764105342300139
64,3.152235771087392,0.0490887388302903
65,2.2832589396512346,-1.712292648880281
66,2.191456342605336,-1.930683590500154
67,1.8837627419507343,-1.3186671510622878
68,-1.2411948195421856,-3.473222710220613
69,0.996130133537038,-6.007613636581697
70,-0.5063339820826214,4.0134160741879565
71,2.900332713989003,-4.151494957535066
72,3.559903884795888,6.7980556711270435
73,0.07732022788880652,-1.7714769617007156
74,-2.0402657738650007,-2.3825807348177808
75,3.64422204580663,6.668353103072844
76,1.4506852873837788,0.26465805617114113
77,2.943619991210683,-2.611684300033845
78,-1.01470414313914,-7.142660118667878
79,-0.3992334059202831,7.0497341379239185
80,3.1663804301297502,-1.125505425064363
81,4.099080348876699,-1.7357013002322097
82,-1.7383707514727276,4.157713435561858
83,-2.3135318509066267,-2.0390548482821362
84,-3.5813672295534773,-0.8449190631792922
85,-2.322319006057994,-2.0706832185671704
86,-2.1463682404482527,-2.1660909429476636
87,-2.296773170562999,-2.0646974817202466
88,1.294847632316335,-3.9148092046664136
89,-1.524118637176768,-4.574721314041414
90,3.025231862930043,-2.218572355835237
91,2.1664848574673967,-4.024713017074861
92,1.5603947886502583,-4.231931664078035
93,-2.5633885613405867,-2.0851342454836743
94,0.5671910294568379,-3.576454617111482
95,3.2452640780484514,-4.677801109878816
96,5.403185153869375,-1.920882917969026
97,-1.6682175150835674,4.095172904403411
98,3.9232833632504778,-2.2663740888522046
99,1.7324139126813252,-5.305786587326326
100,-0.0399677394652527,-5.012387253372468
101,-0.5685307136500042,6.049963496597014
102,3.1187083968198137,-6.059032894699373
103,3.0911875018155412,-4.991308666794099
104,0.9128740080869038,-5.970021225540437
105,0.8068314441716511,-6.242992855636873
106,-0.5561372092688244,3.338431857497893
107,2.81342485037206,-0.4453992620394607
108,0.17619689789174384,6.419805072219573
109,3.6310892352139787,0.05307819691439675
110,-1.2638149014437359,3.2967734560086353
111,2.499430204299672,-1.7631830945895095
112,1.0872774371182758,-4.182207085220613
113,2.111905837920888,3.6329081281735522
114,0.8851871737515766,0.6712814196660142
115,3.015714431670888,-0.819079495994844
116,-0.008098242315069976,-6.773744083969392
117,-0.21601851794363672,-4.143558003036775
118,-3.1333811036074324,-3.457835175125398
119,0.7199663766896565,5.796739123733245
120,-1.6598976603472393,-2.5595159307406323
121,0.7812974700009663,-2.3942284360812085
122,1.6401970633542378,-4.660246826736726
123,2.0203938731229143,-4.417890049545564
124,-0.16235199335457498,-5.646440483658113
125,1.9461298235928852,5.230739138992034
126,1.6530685671841938,-5.315788246719636
127,3.4696090468442278,-1.4873163476870437
128,1.210360909370168,-1.7323879972384353
129,5.386931682494863,-0.49861154708126976
130,-5.091659282776133,-1.9941282049105544
131,3.2486052760159807,-0.04713950309018089
132,2.8287296542203264,-0.7128387466357131
133,-3.754175876709239,-2.2968232408450024
134,-3.7400197735750838,-2.2477819696352856
135,2.5579636343991594,-0.8983483091280837
136,3.3673510798489885,0.31261857596179055
137,0.7680812129056294,0.7980599477603059
138,3.0493340739285784,-0.6411261335299392
139,0.20588167991994208,3.641109250457488
140,-3.1615860215151472,-1.3918092027590652
141,2.7349660643613176,1.549568854243956
142,1.277914310363515,0.5450386032178025
143,0.7414003857648213,0.1948096975400071
144,3.4518630751645403,6.860669635207854
145,2.78876926985143,-0.6334808841631789
146,5.308979774383291,-2.620832182495393
147,1.20122101393102,-1.6257140413210769
148,0.034458401170952974,-6.72679803523282
149,1.4502743729626972,-3.2470774427340405
150,1.434208894637807,-6.901617027847566
151,0.8672587522542317,1.1483905985667329
152,1.0427712449109394,-1.656074501602449
153,1.3537436970746357,0.47928061333437966
154,-0.7750730863535564,-6.2548851743624585
155,1.0196610936200459,0.04415269938250588
156,2.3606274374997454,0.28301598873873757
157,2.6024303683316545,-2.095887161819734
158,1.1545275696790058,-0.04906473311642601
159,-3.8202972165072127,-1.3338479772494216
160,1.5623220452344257,-1.0730020776675124
161,0.25930866089223215,3.884128116042815
162,-0.7820753208124798,-1.4899468198702712
163,1.9369213828122456,5.424976848037444
164,1.884603763488515,3.5023970827176196
165,2.3607621439969377,2.501819275291167
166,1.5881867655789692,5.761932872207366
167,2.7606594809567766,-2.565700508682527
168,2.7680964716946916,-0.6801429763720412
169,2.175454879668935,-4.105503536789216
170,0.27081888404248544,-3.517114140121736
171,0.7033975967442829,0.4226784333302598
172,-0.671106194587962,-0.8282879367754836
173,2.4124119528806047,-1.4188575521395583
174,2.3585829981839495,0.20649679747363137
175,-3.0824217549288435,-2.490653492538728
176,3.0549102076566057,2.205296896369658
177,3.238061214355214,4.916808627517424
178,-0.392513995500819,-1.9241394773409743
179,4.518193031219228,-2.1136667505190747
180,0.49756350603459665,-3.496101833908357
181,0.586476767925008,-7.047899223892488
182,1.2642289647137959,0.7411747798039536
183,-1.7137510529482525,-3.6559633985445874
184,1.6139282235181172,-4.426008202163972
185,2.0758970030820207,7.731980346114836
186,0.33377715435384103,6.514893077285491
187,-2.0968935242617293,2.820358775527678
188,3.687314773467763,0.16606160250445412
189,2.9924829253232317,-0.8492545858309646
190,3.4970736750638323,-3.401218391983308
191,3.0972843417203264,-3.012144543258943
192,3.104758287338002,-2.9906029477999585
193,2.884559417632802,-4.224247433273591
194,3.5665467032468157,6.781723998458586
195,-0.8055187216723125,2.2931757196499927
196,2.3276365050351457,-0.650210596649446
197,2.269339586166127,-4.728765942184724
198,3.550526166824086,6.820047400863372
199,3.7783899554288225,-3.3575777784274
200,0.6785260685956318,5.658695243270598
201,1.2533514746701557,-4.415073372452058
202,0.6472186097180683,-5.019453980057039
203,3.539990211395009,6.820967219741545
204,2.876352334884389,-6.196671940414705
205,3.710249925521596,6.53840782490512
206,1.131854558852895,0.6543535515381913
207,0.7211276539838154,6.843353770644866
208,-0.1201868406260174,-1.7456269040987868
209,3.146104837325795,-6.049362160293855
210,-2.8641171208346052,6.429513953597747
211,1.768913770583852,-0.33744535598019554
212,0.7250750311887104,-5.318911530105867
213,2.1540773161923723,-1.6774925962374587
214,3.3381827124631243,-6.342431522934236
215,-1.880414580436961,1.0000281631662469
216,1.9141602763211567,4.299741052062712
217,-0.5330442241156261,2.5995130762173755
218,-1.0840625515902202,-0.44906745108822776
219,-1.7236866703951519,-2.5609321371004956
220,2.6989057311093645,-5.409411884872712
221,-1.2616996518099468,-1.5655622259066482
222,-0.5181061378443401,-4.8858923688815015
223,0.9811431416547138,-3.435987450210847
224,1.7822259911572773,-3.536469437210359
225,2.8100035437619524,-0.682859636871614
226,2.454170013335927,-1.9424557462618728
227,2.0091140517270403,-1.5832206979678054
228,4.593657279876455,-1.8772415891573806
229,0.3701800951039631,-4.283837772934236
230,3.1784703978574114,-1.7838866487429519
231,-1.2257793894732159,0.4917803629948716
232,3.623763347533925,6.74628021565219
233,1.6740299710309345,-4.319774605362214
234,-0.09058247271420175,-5.817842461197175
235,0.790216649440511,-5.512942768661775
236,1.437409306434377,-6.906745888321199
237,2.85826971617101,-1.14523384722928
238,-1.6564275971377056,1.8749631270482163
239,-3.4892229786837263,5.682989142806731
240,-3.513878559204356,5.686901114852629
241,-3.4784764996493025,5.742680095107756
242,4.088883663085683,-1.9190790429995437
243,3.4819071539914446,-2.2705576196596997
244,2.544969583419545,-3.144520737259187
245,-1.4716453305208843,-3.813965775100984
246,2.7711994895016985,-0.6685136333392043
247,-1.7930298796618145,3.526135466964446
248,1.1493426808392841,-1.7425057664797683
249,2.3186033019101457,-0.45627639445523216
250,2.620798612502797,-1.0456294790194411
251,-2.2748608342135115,-2.1557969823763745
252,2.713949228194936,-2.538140751449861
253,-2.4531182995760603,4.183360360534392
254,1.3386162766492207,5.743481181533538
255,3.6909873732602434,0.0757303461148362
256,2.7207122096097307,-4.554535366623201
257,3.098637605575307,-5.975696064560212
258,2.3122508772885637,-3.186097122757234
259,2.643569017318471,-5.415709473221101
260,-0.5574379316294353,-5.043883301346101
261,3.7436230429684954,-2.767218090622224
262,1.791333819297536,4.314837001235686
263,-2.6524810543978377,-1.8313731923983474
264,0.9795532473599751,-5.67784259471158
265,-2.549719308944957,-5.989830471603669
266,1.89910760012029,7.176931880386077
267,3.3759758719479875,0.36833085861941384
268,1.971125627425893,5.226550124557219
269,-0.6062922826731365,-0.18466172370175316
270,3.547317052749379,6.802849791915618
271,4.061076904205068,-1.8514499441073318
272,4.497835422424062,-2.131928421585359
273,3.5836379775082903,-2.438048340408601
274,-2.709604238601939,7.183175586135588
275,0.8089580186879475,5.733752272994719
276,-1.6417363635027569,-3.3926296010897534
277,-2.899946426483409,-4.290030933944978
278,-3.153235887619273,1.9998216256215195
279,2.9766481169736223,0.22867818918963478
280,1.333244825271352,-1.9802021757052322
281,0.48208865013478586,-5.186782337753572
282,-1.8373852721178692,0.3499940260960679
283,-1.8269524327242535,0.20065643635531472
284,2.3371250876462297,-4.2373070493624585
285,3.701214576629384,0.15274085846682595
286,5.383910442260488,-0.4574734941409011
287,-2.3245675316775007,-2.0722186342165845
288,0.37779777732251474,-2.028001762954988
289,1.548986578849538,-3.720037438003816
290,0.23236050691960639,-2.038530565826692
291,0.047945956257565675,-1.6924776807711501
292,3.2322850474393205,0.0023839696957688172
293,-0.45739159497858695,-2.3786008134768384
294,0.953493381408437,-6.036185719101228
295,1.25832071390508,5.660073779494963
296,3.0491013773953752,0.22778161612292336
297,-2.222601627441661,-2.1618587747500317
298,0.7832067259824116,-3.347913242904939
299,3.311152482894643,-6.281517006485261
300,-2.59701535615565,-3.8857822194979565
301,3.2518186816251116,-2.252146698562898
302,1.4722713479077656,0.2844366058423142
303,3.634021545318349,-3.0076956525729077
304,-2.2254626503908796,-2.172453381149568
305,1.9660978564297993,-4.401958920089998
306,2.5010926970517473,-3.6817645803378003
307,3.3676347979581194,-3.1726212278292554
308,3.603992248443349,6.763362430007659
309,2.203834558395131,-1.0794470086977859
310,2.1522255190884905,-0.48826656493405296
311,2.199181342986806,-0.3989058509753127
312,1.4488619813000996,1.1255730017735581
313,3.4105832823788957,-2.678611017792024
314,-0.5075062862360638,3.5637347921444995
315,2.560512329009755,-0.7934992090151687
316,0.6789033063924153,-0.9897131696627517
317,2.7496936568295793,-0.8421928659365554
318,-2.536196207138316,-3.8432869687960522
319,4.180279994872793,-3.5226888433382886
320,0.4980879673039753,-4.142247654526033
321,-2.6131033650362654,-3.685276009170808
322,-1.381822084518687,-3.7942218557284253
323,2.2252686270749407,3.438614152343474
324,1.7451612004315693,6.155357383163176
325,2.988013530639394,4.988823913009368
326,-2.321346973510997,-2.074372984497346
327,-0.4298417917215984,0.09273900833865212
328,-1.9060756913149517,-2.5067069307253735
329,3.595494533447011,6.722371600539885
330,-2.597963546844737,-5.773328758804597
331,-0.010639732214228453,-6.787622906296052
332,-2.8821964016878767,-5.972499825088777
333,2.1951406249081926,-0.02530417594174339
334,5.463203693298086,-0.5518810525820632
335,1.7131843813931782,5.556138537795745
336,-0.012447630497233214,-3.351080395309724
337,2.55497005071996,-5.447091557113923
338,-2.081561779114024,-2.3512155786440747
339,-1.1959556094134014,-4.372577168075837
340,2.096125627425893,-4.282648064224519
341,-1.619848345848338,7.238104842574797
342,-2.7744259587252302,6.8934984430386645
343,-1.5807524672472637,7.3046899065091235
344,1.1719526299512226,-3.7894472852633374
345,2.7366154440915422,-0.7766152397082229
346,2.4810333498990373,-2.303376175491609
347,2.756615186599477,-1.0602442994997878
348,12.953082824615224,-4.327965237228669
349,3.41959145155309,4.903288625152312
350,1.3673588284528095,-3.141168572037019
351,-0.6044677844965618,-6.029051758377351
352,3.6465065726315813,0.12653126564761208
353,-0.6678310981714886,-4.53129432353238
354,0.3237253078496296,-1.3868942037508865
355,0.6243609437024433,6.818893931777678
356,2.4095616587674455,-1.4046060815737624
357,-0.6405913582766216,-2.3917400613711255
358,-3.6708070984804793,-1.965637661545076
359,1.3975224741971333,6.040969394118987
360,-0.9995061508143108,-3.253242947189607
361,2.988568092254384,-0.8424070850298782
362,3.3671791800534563,-3.6564397588656323
363,2.623197580245717,1.5561233386113267
364,3.5395527133023577,4.971727870376311
365,2.475004459289296,-0.9125159755633254
366,2.086081291106923,-5.6610717550204175
367,-3.729377006622569,-1.70765159281949
368,1.8460356244122822,4.330846808822356
369,-0.8735771528208416,-2.303120829193391
370,1.1468569287335713,-2.6277117505953687
371,0.8119299658810932,5.7415442689969165
372,-0.6637353650057476,-2.2976443544314282
373,2.819249416259511,-5.552717186538972
374,12.952069068816884,-4.32776878031949
375,-0.888951276870982,-0.3184029832766433
376,0.2371844002282459,1.3682540878369431
377,0.6484255441701252,-5.025177456466951
378,3.369176174072011,0.23250576105853127
379,3.035502220062001,-5.841908432571687
380,3.334405208495839,5.038787387283049
381,-1.6886182776415508,6.555378936202727
382,1.2806393155133564,-4.639169193832673
383,3.243701959518178,-2.0970082059786694
384,3.5395312556302385,6.806549571426116
385,1.4538554200208027,-0.11508617552975609
386,-1.7905266037905376,6.914993785293303
387,12.96029927816747,-4.335440136520662
388,2.0939040431058245,3.7622747644497974
389,-0.7110350480997722,4.500555537612639
390,0.2896221229111988,-4.56027028712491
391,-3.8040892830813093,-2.3796036020205396
392,-3.063854431244151,6.039163611800872
393,1.4215362319028217,-6.644091583816804
394,2.6123433360135393,-2.4100012556002515
395,1.9400606402432758,5.218944571883879
396,-3.12630698594691,-1.5026123300478835
397,-1.6358859291994732,6.402222655685149
398,-0.06391173831613475,3.961729310424529
399,0.6076019653355915,-5.836218334762849
400,0.7951759346997578,6.813019297988616
401,3.5179836997067766,0.4012642129971604
402,-0.7992205968821209,5.544693492324553
403,1.741772795585378,6.047904990585051
404,0.2594121345555622,3.723718188674651
405,0.17364748802541083,1.9831385835721116
406,0.7668124684369404,-4.465218998520173
407,3.0955310114896135,-0.3299886957095046
408,0.8362249979054768,-5.412177063553132
409,3.4609205969846086,-0.7158293500826736
410,2.0708439597165422,-3.5542416349337476
411,0.283454740909322,0.1456250175549607
412,3.580580497649892,-0.43967602404812767
413,3.233764911559804,4.942722819717131
414,-1.3543070307696026,-2.89623949679593
415,-0.005662751826063933,-6.761045433609285
416,-2.9618983021700545,5.459445498855315
417,3.541379476455434,6.812374137313567
418,4.200561309722646,-1.6504080072329421
419,2.8754713782346086,-0.584435679046907
420,-0.8313209763491314,-2.144734360306062
421,4.208430076507314,-4.571850277511873
422,-2.723677372070567,-2.016114927856721
423,0.37182336535809823,0.5517952069356065
424,2.2989845522916155,-3.0303764120028394
425,3.5048678168332414,4.996347688110076
426,1.373700524238332,-1.5516049638674636
427,-3.6356003037417097,-1.7796549573824783
428,0.1927929767644245,-5.640624500839509
429,3.317115808395131,-6.23582313212613
430,0.13339602437375372,-2.2017118707583325
431,-0.707574164005534,5.761922381789885
432,-0.7879715910875957,2.5278960689618213
433,3.178441310790761,0.175596915157042
434,1.9978907355344135,7.047558329971038
435,4.512779975799306,-2.118636585800447
436,3.6151561984097795,6.720310233504973
437,3.196961189178212,0.2718166932179551
438,-3.3036694279635115,-5.265726543991365
439,0.1704914220845539,-3.497151352493562
440,0.0879898169314701,-4.02619407328824
441,2.5320022353207903,-2.0942501798556226
442,3.0959086665189104,-2.630494095413484
443,2.352886463073476,-3.416687943069734
444,3.4851794489896135,-0.864715196220674
445,-0.33205712351442984,5.473218463332854
446,1.679781461623891,-3.832628227798738
447,1.7125182398831684,-3.376593090622224
448,2.991159940627797,-3.3352308050082105
449,-0.07002048331739122,0.35042866316577004
450,2.14875199880956,-4.0997333303378
451,2.056770587829335,-5.974004246322908
452,0.4083813377892811,0.2888755425526719
453,-0.4509241929972332,-3.4972905889437573
454,3.493021512893422,-0.16904578360775901
455,1.0915855416333515,4.331828616531096
456,1.1841743239438374,-3.4748868719027417
457,1.0724468478238423,-6.0349497571871655
458,1.9589555510556538,-1.4143202081606765
459,4.715640808013662,-1.9571487680361648
460,2.9326403388058977,-5.990739323227205
461,1.081334138778432,0.6184353753640275
462,1.2762418040311176,5.872705481918059
463,-2.399042581650035,4.406225703628264
464,0.1069368520057041,-4.579351879684724
465,-1.0924514285051983,4.451126836211882
466,0.37771617856381723,-5.993949867813386
467,3.013416076568349,-0.8396790996477981
468,3.078019882110341,-5.956987358658113
469,-2.215287422271983,-2.047515131561555
470,2.3686399706876116,-2.46086785945157
471,-3.832216476532237,-1.6318354383395095
472,5.435272003082021,-0.4834621921465774
473,5.567967201141103,-4.846676804153718
474,3.45004799452184,6.878574393661223
475,-2.7484066239321394,-1.715147234527864
476,3.600513721374257,2.4201673492505176
477,1.3072293051755268,-3.267241455642976
478,2.8357985266721086,2.0177864059521777
479,0.24655869093297308,-5.630360104172029
480,0.9073331603085835,-2.276422716705598
481,4.798947597411855,-2.9964155927584546
482,2.389690662292226,-2.3096012845919507
483,0.7245975383794148,-1.098271824447908
484,2.0995197543179827,-4.486754395096101
485,-0.6705458513224285,-2.274741865722932
486,2.4385695704495745,-2.3390595689700024
487,3.630069042114003,-3.3515414968417065
488,1.9408440836942036,3.961090825469695
489,-0.5570778003657024,5.6025037988736255
490,3.188883329299672,0.18693514910479592
491,-0.8162073842013042,-4.282964684097566
492,-0.08744434032084161,-6.184813000290193
493,0.08350596812127417,5.7784657701565845
494,3.440648818877919,-0.8346384540484328
495,0.5260232337987263,-5.963839508621492
496,3.2155845412289934,0.14176132527133034
497,3.104578996566518,0.13647421446581887
498,2.925195003417714,-1.9593596235201736
499,2.082367444900258,7.758514903457366
500,3.6726885088956194,-3.0886869207308667
501,1.977876926330312,-4.471224762527742
502,1.9102360257184345,-0.31730053576687767
503,1.657550598052724,-5.23951718959073
504,3.4844587096249895,-3.3910774961398022
505,3.3892693766629534,0.46717675772448586
506,3.6654446372067766,0.03671427813311623
507,2.376483941940053,-1.7387847677157302
508,3.0127911814725237,-0.09462103995541526
509,3.572204852966054,6.794378302962981
510,3.7992213019406633,-3.500182129471101
511,-2.7116868248903914,-4.305128075210847
512,-1.5513539067232769,-3.619026638595857
513,3.1088276156461077,-4.908050037948884
514,0.7480643638646443,6.366364978225432
515,-0.37597403440119437,6.92533352223178
516,0.42636069145558664,6.602385066421233
517,2.909814144042714,-1.2963442579195876
518,3.4361753710782366,-2.1330146566317456
519,-0.38259465012194327,-0.0992034450457473
520,3.6525826701199846,0.13657047596713112
521,1.4088813313519795,0.4304315074994187
522,3.0872073420560198,-5.776174046127595
523,-0.9895358434641521,6.850025676162444
524,1.459547782806142,-5.497516609756746
525,-1.1049418202364605,1.7584609612538438
526,-0.3290841630423229,5.719093821914397
527,2.1925034770047502,-0.354159571258821
528,2.3235371359860735,0.28203167763491677
529,3.2446027049100237,-3.55696103724698
530,-1.8452532044375103,-5.434932209579744
531,3.3409955748593645,-0.5028617158816238
532,1.069057608512624,-4.3317541852877515
533,3.4633193263089495,-0.6389921680376907
534,3.2290852316891985,-6.21165607127408
535,0.17660733547566718,-5.144463993637361
536,-2.9316360703432722,-3.028443791000642
537,-3.047919487091319,-1.1916551366732497
538,2.7303173789059954,-0.7058317438052077
539,-0.867915367218272,-2.725878216354646
540,-0.05093597385527307,-2.048556543915071
541,0.17913889375088995,2.3604771122052295
542,0.0642560967480976,-0.34128472956875755
543,1.2855278500592549,0.5976173206879716
544,-1.038788353534953,-7.164462067215242
545,4.204469467071279,-1.6141793504641433
546,1.8597835549390156,0.5246279462887864
547,-1.9590446701967876,-3.5655216947482007
548,-3.6940250149691267,-0.6506562009737868
549,-0.18900893393398935,-5.752974487869539
550,3.5393667468106584,-1.2395787015841384
551,1.9872606047665913,-3.459560371963777
552,-1.6400434723818462,-2.842974163620271
553,0.13552391019223517,0.8127297535254578
554,2.0580525645291643,-0.3980294242785354
555,3.648177410033925,6.697790645034514
556,0.2070630737817127,1.2696304246499162
557,1.095773244765981,0.847350306780539
558,0.1929797479188282,5.421252272994719
559,0.996660614875539,0.09897192564745949
560,2.5630772360837297,-1.3054189458773513
561,3.2311773547208147,-1.9322674051211257
562,1.972564483550771,5.266579173476897
563,2.9412253150021868,-5.86531589183072
564,-0.27486502143980673,0.03844281283160256
565,2.532604480651601,-1.0524084344790359
566,0.4594370373761494,5.365678809554778
567,-0.6472693434679668,-6.291888214676179
568,2.407628322509511,-3.506858326523103
569,3.5511818179166155,6.806478999526702
570,-1.5168838253939312,0.51376273480197
571,2.316640878585561,-0.8821930662081618
572,1.982719684509023,4.85668208447238
573,0.4155345210110981,6.150957129867278
574,2.5211076983487444,-2.2120079770968335
575,-1.476124857994334,-1.6254505887911697
576,3.802408958343251,-2.88742134722928
577,3.646715188888295,0.06673308459063576
578,1.6224260577237446,-4.229778744308748
579,0.952223325637563,-6.025682427017488
580,2.7101030596768694,-2.603061415283479
581,3.4466874846494036,6.820508979232512
582,1.7296402701413471,-0.7702772394106765
583,2.9111740836179094,-3.6903691068575757
584,0.4530425318753559,4.435328744323455
585,3.4680643328702287,6.8560414537503345
586,3.466377283004506,2.4830309375836475
587,-1.4937344542467754,1.2112468406273942
588,3.1344406851804094,-0.06536970290402366
589,0.8124743351018269,-6.119546391098298
590,2.243591333297475,-4.422544933883943
591,2.9342592009579973,-6.143586613266267
592,0.9406376132047016,-2.4400422349856274
